I
1000 Generated by WorldEditor

1     96 1 0 KFUL Fullerton Muni
112  33.87083225 -117.97793400  33.87087597 -117.97789971 1
111  33.87091992 -117.97791139 1
111  33.87180434 -117.97815464 1
112  33.87186029 -117.97821090  33.87188710 -117.97824875 1
115  33.87188288 -117.97830964
120 Centerline South Ramp
111  33.87192778 -117.97807542 1
112  33.87188088 -117.97813423  33.87184576 -117.97815538 1
115  33.87180434 -117.97815464
120 Centerline South Ramp
111  33.87091992 -117.97791139 1
112  33.87085064 -117.97784161  33.87082116 -117.97779875 1
115  33.87082783 -117.97773259
120 Centerline South Ramp
111  33.87175766 -117.97707554 1
112  33.87171371 -117.97695819  33.87167804 -117.97691522 1
111  33.87160899 -117.97690951 1
115  33.87121271 -117.97680109
120 Centerline South Ramp
111  33.87160899 -117.97690951 1
112  33.87170989 -117.97685823  33.87174678 -117.97680489 1
115  33.87174759 -117.97672843
120 Centerline South Ramp
112  33.87169774 -117.97631136  33.87168655 -117.97627364 1
111  33.87164285 -117.97622696 1
115  33.87022417 -117.97621738
120 Centerline South Ramp
112  33.87231947 -117.97605704  33.87232440 -117.97597110 1
111  33.87229811 -117.97592606 1
111  33.87216075 -117.97572190 1
111  33.87190790 -117.97542640 1
112  33.87184480 -117.97538973  33.87180228 -117.97538862
111  33.87184480 -117.97538973 1
115  33.87068216 -117.97538077
120 Centerline South Ramp
111  33.87216075 -117.97572190 1
112  33.87218868 -117.97539511  33.87219145 -117.97536505 1
115  33.87219314 -117.97450044
120 Centerline South Ramp
111  33.87190790 -117.97542640 1
115  33.87190940 -117.97443645
120 Edgeline Runup 06
111  33.87061308 -117.98488759 1
111  33.87061536 -117.98470191 1
111  33.87039583 -117.98469790 1
111  33.87038899 -117.98489181 1
115  33.87061308 -117.98488759
120 Edgeline Runup 24
111  33.87197902 -117.97736846 1
111  33.87201662 -117.97716417 1
111  33.87205485 -117.97695988 1
111  33.87209308 -117.97675559 1
111  33.87213131 -117.97655130 1
111  33.87195868 -117.97650509 1
111  33.87192028 -117.97670975 1
111  33.87188188 -117.97691440 1
111  33.87184347 -117.97711905 1
111  33.87180507 -117.97732370 1
115  33.87197902 -117.97736846
120 Centerline Runup 24
111  33.87189646 -117.97731287 1
115  33.87203483 -117.97658045
120 Parking Runup 24
111  33.87200578 -117.97669149 20
111  33.87199459 -117.97665480 20
115  33.87198431 -117.97662082
120 Parking Runup 24
111  33.87205330 -117.97662739 20
115  33.87199459 -117.97665480
120 Parking Runup 24
111  33.87196514 -117.97689650 20
111  33.87195516 -117.97686629 20
115  33.87194469 -117.97683501
120 Parking Runup 24
111  33.87201329 -117.97683347 20
115  33.87195516 -117.97686629
120 Parking Runup 24
111  33.87191199 -117.97703062 20
111  33.87192117 -117.97705705 20
115  33.87193060 -117.97708357
120 Parking Runup 24
111  33.87197533 -117.97702412 20
115  33.87192117 -117.97705705
120 Parking Runup 24
111  33.87189342 -117.97728866 20
111  33.87188374 -117.97726198 20
115  33.87187470 -117.97723777
120 Parking Runup 24
111  33.87193577 -117.97723263 20
115  33.87188374 -117.97726198
120 Parking Runup 24
111  33.87209308 -117.97675559 20
115  33.87192028 -117.97670975
120 Parking Runup 24
111  33.87205485 -117.97695988 20
115  33.87188188 -117.97691440
120 Parking Runup 24
111  33.87201662 -117.97716417 20
115  33.87184347 -117.97711905
120 Traffic Pattern
111  33.87135032 -117.97968177 20
111  33.87136136 -117.97960956 20
115  33.87138976 -117.97961716
120 Traffic Pattern
111  33.87130456 -117.98009414 20
111  33.87127932 -117.98008844 20
115  33.87128878 -117.98001813
120 Traffic Pattern
111  33.87146392 -117.97988700 22
112  33.87128878 -117.98001813  33.87116255 -117.97998962 22
111  33.87118465 -117.97981289 22
112  33.87135032 -117.97968177  33.87148286 -117.97971408 22
115  33.87146392 -117.97988700
21  33.87174197 -117.98251923 5 77.0000 4.0 06 ASI VASI-3L
21  33.87232653 -117.97704843 1 257.0000 4.0 24 ASI VASI
20  33.87326712 -117.97575175 98.7200 0 2 {@L}B{@R}24{@L}{@@}B
20  33.87279523 -117.97753522 167.0000 0 2 {@L}C{@R}24-6{@L}{@@}C
20  33.87246059 -117.97928138 167.0000 0 2 {@L}D{@R}24-6{@L}{@@}D
20  33.87210146 -117.98114491 167.0000 0 2 {@L}E{@R}24-6{@L}{@@}E
20  33.87168298 -117.98330268 166.9200 0 2 {@L}F{@R}24-6{@L}{@@}F
20  33.87131377 -117.98466297 180.0000 0 2 {@L}B{@R}6{@L}{@@}B
20  33.87098581 -117.98342567 347.0000 0 2 {@L}F{@R}6-24{@L}{@@}F
20  33.87138758 -117.98138592 347.0000 0 2 {@L}E{@R}6-24{@L}{@@}E
20  33.87171715 -117.97964779 347.0000 0 2 {@L}D{@R}6-24{@L}{@@}D
20  33.87208445 -117.97778259 347.0000 0 2 {@L}C{@R}6-24{@L}{@@}C
20  33.87262900 -117.97492731 347.0000 0 2 {@L}A{@R}6-24{@L}{@@}A
20  33.87077356 -117.98455195 157.8700 0 2 {@L}A{@@}{@R}6{@L}A
20  33.87183456 -117.98156030 77.0000 0 2 {@Y}{^l}E
20  33.87096599 -117.98457473 257.0000 0 2 {@Y}{^l}A
20  33.87295520 -117.97571854 77.0000 0 2 {@Y}{^l}B
20  33.87252070 -117.97796049 77.0000 0 2 {@Y}{^l}C
20  33.87235586 -117.97733997 257.0000 0 2 {@Y}{^l}C
20  33.87202033 -117.97907556 257.0000 0 2 {@Y}{^l}D
20  33.87215722 -117.97983576 77.0000 0 2 {@Y}{^l}D
20  33.87166619 -117.98094840 257.0000 0 2 {@Y}{^l}E
20  33.87123425 -117.98313716 257.0000 0 2 {@Y}{^l}F
20  33.87280104 -117.97498662 77.0000 0 2 {@Y}A{^r}
20  33.87125884 -117.98454496 257.0000 0 2 {@Y}B{^r}
20  33.87224864 -117.97788659 77.0000 0 2 {@Y}C{^r}
20  33.87262515 -117.97740608 257.0000 0 2 {@Y}C{^r}
20  33.87228640 -117.97915600 257.0000 0 2 {@Y}D{^r}
20  33.87189443 -117.97974399 77.0000 0 2 {@Y}D{^r}
20  33.87156081 -117.98149056 77.0000 0 2 {@Y}E{^r}
20  33.87192968 -117.98101600 257.0000 0 2 {@Y}E{^r}
20  33.87150993 -117.98321719 257.0000 0 2 {@Y}F{^r}
20  33.87050826 -117.98494310 270.0000 0 2 {@Y}RUN_UP_AREA
20  33.87205817 -117.97648739 77.0000 0 2 {@Y}RUN_UP_AREA
14  33.87028347 -117.97961516  82.02 0 Tower Viewpoint
15  33.87252498 -117.98191556 270.00 North Hangars
15  33.87219816 -117.98403723  89.01 North-West Ramp
15  33.87233129 -117.97459899 185.71 South-East Ramp
15  33.87062556 -117.98337314  90.00 South-West Ramp
15  33.87139402 -117.97899211  78.25 Transient Parking
18  33.87047438 -117.98005384 1 Airport Beacon
19  33.87277866 -117.97723829 0 Windsock
19  33.87111923 -117.98310458 0 Windsock
50 12505 ATIS
51 11910 CTAF
51 12295 UNICOM
53 12180 GND
54 11910 TWR
55 12465 SOCAL APP/DEP
99
